Date,Campaign,Ad Group,Ad Group ID,Creative,Creative ID,Inventory Contract,Media Cost (USD),ECPM,Impressions,Clicks
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - GE_x:|9vxk4s,5ilj9fd3,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,407.57,7.72,"52,791",748
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - SMB_x:|c0d715,nnxczqvg,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,404.71,7.72,"52,406",701
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - GE_:|v08kvb,ebm1ltzj,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,351.52",6.98,"193,706",329
04/06/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - SMB_:|dcnzpo,6y9bfr41,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,350.68",6.98,"193,596",314
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Desktop GE_x:|o6rl20,6y8s6leu,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,482.92,21.23,"22,748",14
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Desktop SMB_x:|uwjixg,muu5m2j7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,478.43,21.24,"22,528",9
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Mobile GE_x:|o6rl20,iybfcbnn,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"6,425.88",21.22,"302,872",278
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Mobile SMB_x:|uwjixg,mumc8ecl,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"6,396.23",21.21,"301,502",235
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_15s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_GE_x:|o2uu7k,0nn5kzpn,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,"1,372.10",37.49,"36,596",44
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_15s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_SMB_x:|ajd1jn,c78mat2u,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,"1,373.55",37.39,"36,732",35
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_30s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_GE_x:|35yn3v,39tljond,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,217.80,38.32,"5,684",4
04/06/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_30s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_SMB_x:|21caom,bksunwzp,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,215.38,38.22,"5,636",4
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|mj3c7w,8w9zymm4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,671.47,8.07,"83,181",123
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|yq0h6u,bw6zvwlo,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,673.36,8.07,"83,406",103
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - GE_x:|9vxk4s,5ilj9fd3,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,356.58,7.74,"46,079",626
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiae_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display_x:|oh4303,6yzlb8m,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Runway Display - SMB_x:|c0d715,nnxczqvg,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_ADHESION_1P OE AUDIENCE_Cross-Platform Runway,357.92,7.74,"46,243",635
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - GE_:|v08kvb,ebm1ltzj,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,259.13",6.96,"180,897",307
04/05/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_DISPLAY_hiint_cpm_3p_us-nat_x_en_x_x_ssf_x_pkg_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display_x:|i07prx,pfr32qi,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DISPLAY_ctm_cpm_3p_us-nat_x_en_1x1_x_ssf_x_cld_cpm_mlt_cus_a18p-opnelt-x_x_Kargo_Venti Display - SMB_:|dcnzpo,6y9bfr41,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Display,"1,252.17",6.96,"179,923",306
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Desktop GE_x:|o6rl20,6y8s6leu,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,384.43,21.17,"18,159",13
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|169xls,w5sn17t,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Desktop SMB_x:|uwjixg,muu5m2j7,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,389.82,21.16,"18,424",13
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Mobile GE_x:|o6rl20,iybfcbnn,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"5,882.30",20.95,"280,775",281
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_High Impact OLV_LiveRamp_x:|0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_x_x:|c3kj5o,rkidxve,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Enhanced Pre-Roll w/ Branded Canvas LiveRamp_Mobile SMB_x:|uwjixg,mumc8ecl,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform Enhanced Pre-Roll,"5,892.61",20.96,"281,160",238
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_15s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_GE_x:|o2uu7k,0nn5kzpn,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,"1,120.51",38.79,"28,888",36
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_15s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_SMB_x:|ajd1jn,c78mat2u,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,"1,125.65",38.83,"28,987",34
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_30s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_GE_x:|35yn3v,39tljond,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,217.48,38.72,"5,616",8
04/05/2025,GCRU25US000_2D-15801762_DIG_US_RMI H1'25 Wave 1 OLV OE + PMP_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_infv_x_x_OLV OE + PMP_x_x|:0cxq3l,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_x_cpm_3p_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs_National News - OX Reach Extension_x:|vpgohl,p2l2bbd,GCRU25US000_DIG_BURST1_awa_TRADEDESK_TRADEDESK_DIGVID_insv_cpm_3p_us-nat_x_en_mlt_30s_dcm_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_OLV Reach PMPs LiveRamp_SMB_x:|21caom,bksunwzp,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_Instream Video_1P OE AUDIENCE_Cross-Platform STANDARD Pre-Roll,219.51,39.02,"5,626",2
04/04/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_06s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|mj3c7w,8w9zymm4,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,654.47,8.07,"81,130",120
04/04/2025,GCRU25US000_2D-15801762_DIG_US_H1'25 RMI Display PMP + OE_omg_q1-25_BURST1_AWR_PROG_TRADEDESK_x_x_x_High Impact Display_LiveRamp_x:|ypmovv,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_mlt_x_ssp_x_pkg_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|lzf1f8,5qbpdsw,GCRU25US000_DIG_BURST1_awa_TRADEDESK_KARGO_CUSTOM_ctm_cpm_x_us-nat_x_en_1x1_15s_ssp_x_cld_cpm_btdemo_cus_a18p-opnelt-x_x_Venti Video LiveRamp Audience_x_x:|yq0h6u,bw6zvwlo,KARGO_REPLACE_NAME_Amazon U.S._RMI_Good Employer and Pro SMB_H1'25_TTD_In-Article_300x250_1P OE AUDIENCE_Cross-Platform Venti Video,654.50,8.07,"81,140",112
